grouping,unit,mean_N_export,mean_N_Ret_Ratio,mean_sed_export,mean_realized_Pollination_on_ag,mean_sed_retention_ratio,mean_Nature_Access,stdev_N_export,stdev_N_Ret_Ratio,stdev_sed_export,stdev_realized_Pollination_on_ag,stdev_sed_retention_ratio,stdev_Nature_Access,valid_count_N_export,valid_count_N_Ret_Ratio,valid_count_sed_export,valid_count_realized_Pollination_on_ag,valid_count_sed_retention_ratio,valid_count_Nature_Access
country_2026_01_27_19_52_58,Thailand,0.06133009321151453,-0.00241475909216544,NA,0.00423035531970261,-4.1418146219089e-4,-7141.786114977074,1.7032186067353343,0.07691751588233957,NA,0.04383884512299438,0.03920493379153188,420126.0926095129,5196461,4880658,0,1747976,5106369,117119
country_2026_01_27_19_52_58,The Bahamas,0.01162286877751556,0.0144974043974117,NA,NA,-2.075465923593068e-7,-333.0796703296703,0.18161891732378488,0.14009680189167942,NA,NA,0.00146277870589486,8044.584100096839,43924,22749,0,0,31957,2457
country_2026_01_27_19_52_58,Togo,-0.12120810895844392,0.01133906229952172,NA,0.00109133071425271,0.00630590182561173,-233.98384549109707,0.3286033315304483,0.04408626789028872,NA,0.00911994962160887,0.02185337703294078,31112.98241162134,584030,565055,0,248605,580730,13928
country_2026_01_27_19_52_58,Tonga,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,76
country_2026_01_27_19_52_58,Trinidad and Tobago,0.00478788728753152,-0.00245575195167012,NA,0.04343968842523675,-0.00154477974673188,-14784.955495004542,0.11739542007226858,0.01731996589070837,NA,0.3207776487051928,0.01923281445780229,149154.32322538478,26543,20137,0,11378,31464,1101
country_2026_01_27_19_52_58,Tunisia,0.31926641109584947,-0.00433985942785843,NA,0.17754953860325648,-2.6604869213422e-4,-2013.524174693725,2.9755979602786433,0.179717183970411,NA,0.5699851974246704,0.01003937772097719,55615.685486764625,1611882,673970,0,169079,765799,42772
country_2026_01_27_19_52_58,Turkey,0.22990289851022183,0.001512662300511,NA,0.01844148604504669,0.00185300820193098,-3474.427977400668,3.7642209426421944,0.10101309402484995,NA,0.24491368170161432,0.19391431999395695,230402.028344069,9625393,9072994,0,4067158,9507060,195758
country_2026_01_27_19_52_58,Turkmenistan,0.02360351646231672,0.00250661551075246,NA,0.00887232228564354,7.4938242667956e-4,-156.5940419261566,0.3875341305090298,0.13059672355490096,NA,0.10468837852165357,0.0054138643883852,19449.174179753696,5831500,2361785,0,257964,3667489,71936
country_2026_01_27_19_52_58,Turks and Caicos Islands,0.0063042943801932,6.3590529396778e-4,NA,NA,-7.1726655247203e-4,5.505345231395657,0.04981858115062466,0.00418170396480978,NA,NA,0.00194518100358372,41.927460096122715,1463,254,0,0,602,59
country_2026_01_27_19_52_58,Tuvalu,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,3
country_2026_01_27_19_52_58,Uganda,-0.04878753086821112,0.00363685103654615,NA,0.00283731254061054,0.00112607041536927,-6922.52374986729,0.3138793112694456,0.03307470221323206,NA,0.04671573142957782,0.01306882099768308,135433.15018772372,2291597,2038573,0,681781,2074994,47095
country_2026_01_27_19_52_58,Ukraine,-0.09186174094419255,-0.0015052027704714,NA,0.01265255063140525,0.00315496316073885,1264.3328637611282,0.8362738037879919,0.06517744105656427,NA,0.16896539508637573,0.0119854562716878,76392.10203552316,8894817,8388031,0,3811419,8733159,137714
country_2026_01_27_19_52_58,United Arab Emirates,0.05376445656076276,-0.03785998468709231,NA,1.180784746962216,0.01033015629062138,-2397.6693380173456,0.3694324673800776,0.2388608242182118,NA,1.2695699833619376,0.01780584240325211,53523.26654833941,669884,66687,0,2114,31974,18218
country_2026_01_27_19_52_58,United Kingdom,-0.12526074017628833,-3.7318188246519e-4,NA,0.111386042641832,4.8271950816035605e-5,-33803.31811252135,4.417417963620923,0.10772205595997002,NA,1.1468849721030685,0.07043457520479676,694212.6950050952,3460581,3154976,0,1059863,3415543,54443
country_2026_01_27_19_52_58,United Republic of Tanzania,0.00987958740931517,-0.0029428186240887,NA,1.8827658376321e-4,-3.1585070635104e-4,-910.1020184482876,0.3016205184640067,0.04420489375095805,NA,0.01213679162639798,0.02218971071054067,74121.32592153312,9392420,8601790,0,1891434,8866758,206198
country_2026_01_27_19_52_58,United States Minor Outlying Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
country_2026_01_27_19_52_58,United States Virgin Islands,NA,NA,NA,NA,NA,1529.4942708333333,NA,NA,NA,NA,NA,8791.20003424758,0,0,0,0,0,30
country_2026_01_27_19_52_58,United States of America,0.02446574532244354,-0.00193840592390369,NA,0.01444396747999845,-8.8544925082869e-4,-11542.91676333525,1.806227353524178,0.0656722582350459,NA,0.8478913793475075,0.04666589938393909,254656.9125070804,102102990,95721340,0,18789544,98610024,2143923
country_2026_01_27_19_52_58,Uruguay,-0.04066750394282957,0.00147035493351261,NA,0.00129040387826786,0.00200981559830081,209.1454994758125,0.6571022430992896,0.05391526821117528,NA,0.03037941607015027,0.01526588554468118,45712.05701295006,2082895,1971577,0,390665,2049571,40062
country_2026_01_27_19_52_58,Uzbekistan,-0.12107520880052616,0.00418499704262088,NA,0.00319181534396472,0.00141697908054005,-812.0995623632385,4.06017749956673,0.16425681665800795,NA,0.06397282422137211,0.00986508258433209,50515.329862762475,5552668,2772514,0,609204,3901717,65808
country_2026_01_27_19_52_58,Vanuatu,-0.00219335971644001,0.00405736025807428,NA,NA,0.01654729361256218,31.392488016776515,0.03625386285683518,0.04145239361795404,NA,NA,0.04266650501744925,500.2836954624429,22166,10848,0,0,26836,1669
country_2026_01_27_19_52_58,Vatican,0,-0.03868966963556078,NA,NA,-1.4912419848971e-4,0,0,0.10943038529006643,NA,NA,1.7521461407877e-4,0,9,9,0,0,9,1
country_2026_01_27_19_52_58,Venezuela,-0.00430170538939204,-8.0781120812408e-4,NA,0.00402056035772564,-2.2353424319101e-4,-518.3642514747505,1.1154761811252822,0.05954521124294795,NA,0.26594754833123646,0.02070000958998149,25036.306368085392,9007426,8523216,0,1161295,8904327,209866
country_2026_01_27_19_52_58,Vietnam,0.5244944947428871,-0.01222300730150691,NA,-0.00149332670054847,-0.00605007891074952,-1534.177789026688,5.5665479984811075,0.13970987843485624,NA,0.08040674009816805,0.04758329638503244,243784.00679510692,3244081,3052726,0,1230331,3196689,71118
country_2026_01_27_19_52_58,Wallis and Futuna,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,2
country_2026_01_27_19_52_58,Yemen,0.01848404124794929,7.0912529492436e-4,NA,0.03151023493517906,1.399068811314e-4,-873.6175843893686,0.3682479359486841,0.11805074501267691,NA,0.13922853618348918,0.00915738469825641,36157.339882173954,4508212,1727800,0,103622,2035500,71336
country_2026_01_27_19_52_58,Zambia,0.06046678818646273,-0.00187305400098601,NA,3.899358644026904e-5,-0.00147435906606329,-4416.724439584473,0.5218604396435458,0.04332735190345393,NA,0.00234467220314678,0.01185126206324764,87189.76212838254,7721650,7369046,0,916720,7569006,117056
country_2026_01_27_19_52_58,Zimbabwe,0.0632880348869674,0.00380450903670252,NA,1.1413978753571e-4,-2.0327777912813e-4,-2502.345368255665,1.3016288568867005,0.07840118135424891,NA,0.00274692288572435,0.01766284081848746,68321.09921141766,4058077,3919267,0,1209584,4158481,61737
country_2026_01_27_19_52_58,eSwatini,0.4184674843716101,-0.02950579944812053,NA,-1.6347533466144e-4,-0.0167923187512515,-1544.4460784313726,1.146591595662387,0.1001972648980202,NA,0.00544614857224267,0.03436031135562367,4702.692051691262,198197,192422,0,66121,197263,153
final_ES_change_analysis,biome_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,biome_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,biome_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,biome_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,biome_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,biome_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,biome_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,biome_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,biome_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,biome_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,biome_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,biome_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,biome_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,biome_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,biome_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,biome_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
final_ES_change_analysis,country_2026_01_27_19_52_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
