"","id","mean","median","raster_name","service","color","year","ee_r264_name","iso3","continent","region_wb","income_grp","name_long"
"1386",66,108.888008117676,0.805812324735794,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Ecuador","ECU","South America","Latin America & Caribbean","3. Upper middle income","Ecuador"
"1387",67,2.51589393615723,0.02282683870869,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Egypt","EGY","Africa","Middle East & North Africa","4. Lower middle income","Egypt"
"1388",68,282.538848876953,19.4707334090712,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Eritrea","ERI","Africa","Sub-Saharan Africa","5. Low income","Eritrea"
"1389",69,1.17109930515289,1.42569920375566e-06,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Western Sahara","MAR","Africa","Middle East & North Africa","4. Lower middle income","Morocco"
"1390",70,29.9320697784424,3.10334785099348,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Spain","ESP","Europe","Europe & Central Asia","1. High income: OECD","Spain"
"1391",71,0.119998402893543,0.000305017122659381,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Estonia","EST","Europe","Europe & Central Asia","1. High income: OECD","Estonia"
"1392",72,230.877182006836,3.75384439749427,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Ethiopia","ETH","Africa","Sub-Saharan Africa","5. Low income","Ethiopia"
"1393",73,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Finland","FIN","Europe","Europe & Central Asia","1. High income: OECD","Finland"
"1394",74,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Fiji","FJI","Oceania","East Asia & Pacific","4. Lower middle income","Fiji"
"1395",75,1.9452428817749,0.299790348891448,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Falkland Islands","FLK","South America","Latin America & Caribbean","1. High income: OECD","Falkland Islands"
"1396",76,30.127326965332,1.0348293142433,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"France","FRA","Europe","Europe & Central Asia","1. High income: OECD","France"
"1397",77,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Faroe Islands","FRO","Europe","Europe & Central Asia","2. High income: nonOECD","Faeroe Islands"
"1398",78,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Micronesia","FSM","Oceania","East Asia & Pacific","4. Lower middle income","Federated States of Micronesia"
"1399",79,3.66977119445801,0.0167773073599783,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Gabon","GAB","Africa","Sub-Saharan Africa","3. Upper middle income","Gabon"
"1400",80,12.7419757843018,0.836928493568532,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"United Kingdom","GBR","Europe","Europe & Central Asia","1. High income: OECD","United Kingdom"
"1401",81,102.136703491211,3.80680259645213,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Georgia","GEO","Asia","Europe & Central Asia","4. Lower middle income","Georgia"
"1402",82,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Guernsey","GGY","Europe","Europe & Central Asia","2. High income: nonOECD","Guernsey"
"1403",83,70.4469757080078,1.84993662541019,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Ghana","GHA","Africa","Sub-Saharan Africa","4. Lower middle income","Ghana"
"1404",84,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Gibraltar","GIB","Europe","Europe & Central Asia","1. High income: OECD","Gibraltar"
"1405",85,67.7004318237305,0.939778074333846,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Guinea","GIN","Africa","Sub-Saharan Africa","5. Low income","Guinea"
"1406",86,52.0652847290039,1.19561363795188,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Guadeloupe","FRA","Europe","Europe & Central Asia","1. High income: OECD","France"
"1407",87,4.64316034317017,1.71959939234997,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Gambia","GMB","Africa","Sub-Saharan Africa","5. Low income","The Gambia"
"1408",88,1.81658089160919,0.16401514423656,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Guinea-Bissau","GNB","Africa","Sub-Saharan Africa","5. Low income","Guinea-Bissau"
"1409",89,14.1978673934937,0.0236403031163718,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Equatorial Guinea","GNQ","Africa","Sub-Saharan Africa","2. High income: nonOECD","Equatorial Guinea"
"1410",90,94.2468566894531,7.67375040195764,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Greece","GRC","Europe","Europe & Central Asia","1. High income: OECD","Greece"
"1411",91,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Grenada","GRD","North America","Latin America & Caribbean","3. Upper middle income","Grenada"
"1412",92,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Greenland","GRL","North America","Europe & Central Asia","2. High income: nonOECD","Greenland"
"1413",93,65.3012161254883,1.18976450965484,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Guatemala","GTM","North America","Latin America & Caribbean","4. Lower middle income","Guatemala"
"1414",94,0.101527936756611,0.0119816457120918,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"French Guiana","FRA","Europe","Europe & Central Asia","1. High income: OECD","France"
"1415",95,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Guam","GUM","Oceania","East Asia & Pacific","2. High income: nonOECD","Guam"
"1416",96,1.18777847290039,0.00633406327581968,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Guyana","GUY","South America","Latin America & Caribbean","4. Lower middle income","Guyana"
"1417",97,363.885040283203,19.5198301820556,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Hong Kong","HKG","Asia","East Asia & Pacific","2. High income: nonOECD","Hong Kong"
"1418",98,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Heard Island and McDonald Island","HMD","Seven seas (open ocean)","Sub-Saharan Africa","5. Low income","Heard I. and McDonald Islands"
"1419",99,116.005561828613,1.33024018026838,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Honduras","HND","North America","Latin America & Caribbean","4. Lower middle income","Honduras"
"1420",100,29.4935722351074,0.377056816123673,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Croatia","HRV","Europe","Europe & Central Asia","2. High income: nonOECD","Croatia"
"1421",101,452.561828613281,54.4854151704685,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Haiti","HTI","North America","Latin America & Caribbean","5. Low income","Haiti"
"1422",102,3.12849974632263,0.325661676324242,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Hungary","HUN","Europe","Europe & Central Asia","1. High income: OECD","Hungary"
"1423",103,144.363739013672,1.30872670830582,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Indonesia","IDN","Asia","East Asia & Pacific","4. Lower middle income","Indonesia"
"1424",104,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Isle of Man","IMN","Europe","Europe & Central Asia","2. High income: nonOECD","Isle of Man"
"1425",105,55.9688568115234,6.74624610106815,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"India","IND","Asia","South Asia","4. Lower middle income","India"
"1426",106,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"British Indian Ocean Territory","IOT","Seven seas (open ocean)","Sub-Saharan Africa","2. High income: nonOECD","British Indian Ocean Territory"
"1427",107,2.01727938652039,0.162975411992111,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Ireland","IRL","Europe","Europe & Central Asia","1. High income: OECD","Ireland"
"1428",108,86.0038833618164,6.14562974998682,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Iran","IRN","Asia","Middle East & North Africa","3. Upper middle income","Iran"
"1429",109,86.3168411254883,0.998598776229624,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Iraq","IRQ","Asia","Middle East & North Africa","4. Lower middle income","Iraq"
"1430",110,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Iceland","ISL","Europe","Europe & Central Asia","1. High income: OECD","Iceland"
"1431",111,48.9281768798828,4.26757908000813,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Israel","ISR","Asia","Middle East & North Africa","1. High income: OECD","Israel"
"1432",112,140.534240722656,6.80370947013976,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Italy","ITA","Europe","Europe & Central Asia","1. High income: OECD","Italy"
"1433",113,60.5320243835449,0.807116874767879,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Jamaica","JAM","North America","Latin America & Caribbean","3. Upper middle income","Jamaica"
"1434",114,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Jersey","JEY","Europe","Europe & Central Asia","2. High income: nonOECD","Jersey"
"1435",115,24.5723114013672,6.40308100807841e-08,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Jordan","JOR","Asia","Middle East & North Africa","3. Upper middle income","Jordan"
"1436",116,101.903503417969,1.13858082604384,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Japan","JPN","Asia","East Asia & Pacific","1. High income: OECD","Japan"
"1437",117,4.89448738098145,0.127976127097472,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Kazakhstan","KAZ","Asia","Europe & Central Asia","3. Upper middle income","Kazakhstan"
"1438",118,80.290901184082,0.747814884829247,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Kenya","KEN","Africa","Sub-Saharan Africa","5. Low income","Kenya"
"1439",119,378.134338378906,42.9499214437559,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Kyrgyzstan","KGZ","Asia","Europe & Central Asia","5. Low income","Kyrgyzstan"
"1440",120,28.2802982330322,0.957537402399208,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Cambodia","KHM","Asia","East Asia & Pacific","5. Low income","Cambodia"
"1441",121,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Kiribati","KIR","Oceania","East Asia & Pacific","4. Lower middle income","Kiribati"
"1442",122,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Saint Kitts and Nevis","KNA","North America","Latin America & Caribbean","2. High income: nonOECD","Saint Kitts and Nevis"
"1443",123,289.492156982422,2.50861062376654,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"South Korea","KOR","Asia","East Asia & Pacific","1. High income: OECD","Republic of Korea"
"1444",124,0.966299593448639,0.491066377067267,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Kuwait","KWT","Asia","Middle East & North Africa","2. High income: nonOECD","Kuwait"
"1445",125,125.811332702637,4.78537308431332,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Laos","LAO","Asia","East Asia & Pacific","4. Lower middle income","Lao PDR"
"1446",126,449.421051025391,97.1177775690604,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Lebanon","LBN","Asia","Middle East & North Africa","3. Upper middle income","Lebanon"
"1447",127,59.4651870727539,2.89282112995332,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Liberia","LBR","Africa","Sub-Saharan Africa","5. Low income","Liberia"
"1448",128,1.88057434558868,3.60693801039603e-11,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Libya","LBY","Africa","Middle East & North Africa","3. Upper middle income","Libya"
"1449",129,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Saint Lucia","LCA","North America","Latin America & Caribbean","3. Upper middle income","Saint Lucia"
"1450",130,58.163215637207,2.76170348680027,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Liechtenstein","LIE","Europe","Europe & Central Asia","2. High income: nonOECD","Liechtenstein"
"1451",131,59.4053649902344,4.28839935144587,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Sri Lanka","LKA","Asia","South Asia","4. Lower middle income","Sri Lanka"
"1452",132,244.779907226562,66.8898559821922,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Lesotho","LSO","Africa","Sub-Saharan Africa","4. Lower middle income","Lesotho"
"1453",133,0.492425501346588,0.143660456327437,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Lithuania","LTU","Europe","Europe & Central Asia","3. Upper middle income","Lithuania"
"1454",134,6.1051435470581,0.837095700687953,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Luxembourg","LUX","Europe","Europe & Central Asia","1. High income: OECD","Luxembourg"
"1455",135,0.218460559844971,0.000645654360353347,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Latvia","LVA","Europe","Europe & Central Asia","3. Upper middle income","Latvia"
"1456",136,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Macao","MAC","Asia","East Asia & Pacific","2. High income: nonOECD","Macao"
"1457",137,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Saint-Martin","MAF","North America","Latin America & Caribbean","2. High income: nonOECD","Saint-Martin"
"1458",138,130.415435791016,12.5137059840745,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Morocco","MAR","Africa","Middle East & North Africa","4. Lower middle income","Morocco"
"1459",139,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Monaco","MCO","Europe","Europe & Central Asia","2. High income: nonOECD","Monaco"
"1460",140,22.9536209106445,9.3640589317981,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Moldova","MDA","Europe","Europe & Central Asia","4. Lower middle income","Moldova"
"1461",141,57.6919975280762,0.563510764932244,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Madagascar","MDG","Africa","Sub-Saharan Africa","5. Low income","Madagascar"
"1462",142,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Maldives","MDV","Seven seas (open ocean)","South Asia","3. Upper middle income","Maldives"
"1463",143,30.4623222351074,0.927752558935862,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Mexico","MEX","North America","Latin America & Caribbean","3. Upper middle income","Mexico"
"1464",144,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Marshall Islands","MHL","Oceania","East Asia & Pacific","4. Lower middle income","Marshall Islands"
"1465",145,48.7487144470215,2.18009865411939,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"North Macedonia","MKD","Europe","Europe & Central Asia","3. Upper middle income","Macedonia"
"1466",146,8.3754072189331,1.54739655771731,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Mali","MLI","Africa","Sub-Saharan Africa","5. Low income","Mali"
"1467",147,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Malta","MLT","Europe","Middle East & North Africa","2. High income: nonOECD","Malta"
"1468",148,93.212028503418,4.10658625368743,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Myanmar","MMR","Asia","East Asia & Pacific","5. Low income","Myanmar"
"1469",149,155.309555053711,1.78858457116281,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Montenegro","MNE","Europe","Europe & Central Asia","3. Upper middle income","Montenegro"
"1470",150,37.8125343322754,3.93994129968158,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Mongolia","MNG","Asia","East Asia & Pacific","4. Lower middle income","Mongolia"
"1471",151,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Northern Mariana Islands","MNP","Oceania","East Asia & Pacific","2. High income: nonOECD","Northern Mariana Islands"
"1472",152,30.4163494110107,0.164656473744112,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Mozambique","MOZ","Africa","Sub-Saharan Africa","5. Low income","Mozambique"
"1473",153,4.18498182296753,0.39683387380949,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Mauritania","MRT","Africa","Sub-Saharan Africa","5. Low income","Mauritania"
"1474",154,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Montserrat","MSR","North America","Latin America & Caribbean","4. Lower middle income","Montserrat"
"1475",155,30.8706665039062,0.654290711755386,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Martinique","FRA","Europe","Europe & Central Asia","1. High income: OECD","France"
"1476",156,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Mauritius","MUS","Seven seas (open ocean)","Sub-Saharan Africa","3. Upper middle income","Mauritius"
"1477",157,183.626968383789,17.4052234585033,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Malawi","MWI","Africa","Sub-Saharan Africa","5. Low income","Malawi"
"1478",158,59.0830230712891,1.14081068600088,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Malaysia","MYS","Asia","East Asia & Pacific","3. Upper middle income","Malaysia"
"1479",159,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Mayotte","FRA","Europe","Europe & Central Asia","1. High income: OECD","France"
"1480",160,14.711874961853,0.359367871335102,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Namibia","NAM","Africa","Sub-Saharan Africa","3. Upper middle income","Namibia"
"1481",161,229.747253417969,3.43398946641762,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"New Caledonia","NCL","Oceania","East Asia & Pacific","2. High income: nonOECD","New Caledonia"
"1482",162,12.7844038009644,0.984996621663845,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Niger","NER","Africa","Sub-Saharan Africa","5. Low income","Niger"
"1483",163,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Norfolk Island","NFK","Oceania","East Asia & Pacific","4. Lower middle income","Norfolk Island"
"1484",164,33.8112640380859,4.70561804148082,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Nigeria","NGA","Africa","Sub-Saharan Africa","4. Lower middle income","Nigeria"
"1485",165,62.2702865600586,0.4928403699154,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Nicaragua","NIC","North America","Latin America & Caribbean","4. Lower middle income","Nicaragua"
"1486",166,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Niue","NIU","Oceania","East Asia & Pacific","3. Upper middle income","Niue"
"1487",167,0.159041553735733,0.0359575762929082,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Netherlands","NLD","Europe","Europe & Central Asia","1. High income: OECD","Netherlands"
"1488",168,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Norway","NOR","Europe","Europe & Central Asia","1. High income: OECD","Norway"
"1489",169,586.77001953125,9.89984761068539,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Nepal","NPL","Asia","South Asia","5. Low income","Nepal"
"1490",170,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Nauru","NRU","Oceania","East Asia & Pacific","4. Lower middle income","Nauru"
"1491",171,190.555526733398,2.56905608777112,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"New Zealand","NZL","Oceania","East Asia & Pacific","1. High income: OECD","New Zealand"
"1492",172,342.463836669922,48.782537320398,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Oman","OMN","Asia","Middle East & North Africa","2. High income: nonOECD","Oman"
"1493",173,105.990280151367,2.56088356062122,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Pakistan","PAK","Asia","South Asia","4. Lower middle income","Pakistan"
"1494",174,171.006820678711,1.76566433658994,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Panama","PAN","North America","Latin America & Caribbean","3. Upper middle income","Panama"
"1495",175,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Pitcairn Islands","PCN","Oceania","East Asia & Pacific","5. Low income","Pitcairn Islands"
"1496",176,163.807907104492,0.11734240128402,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Peru","PER","South America","Latin America & Caribbean","3. Upper middle income","Peru"
"1497",177,922.908325195312,30.8562554305912,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Philippines","PHL","Asia","East Asia & Pacific","4. Lower middle income","Philippines"
"1498",178,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Palau","PLW","Oceania","East Asia & Pacific","3. Upper middle income","Palau"
"1499",179,213.268051147461,0.362992889844748,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Papua New Guinea","PNG","Oceania","East Asia & Pacific","4. Lower middle income","Papua New Guinea"
"1500",180,1.75049781799316,0.192081336219531,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Poland","POL","Europe","Europe & Central Asia","1. High income: OECD","Poland"
"1501",181,29.6152820587158,0.693474082666508,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Puerto Rico","PRI","North America","Latin America & Caribbean","2. High income: nonOECD","Puerto Rico"
"1502",182,221.584899902344,0.70839248145097,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"North Korea","PRK","Asia","East Asia & Pacific","5. Low income","Dem. Rep. Korea"
"1503",183,17.1300258636475,1.59411400868971,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Portugal","PRT","Europe","Europe & Central Asia","1. High income: OECD","Portugal"
"1504",184,5.82608318328857,0.0471167892296197,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Paraguay","PRY","South America","Latin America & Caribbean","4. Lower middle income","Paraguay"
"1505",185,87.9808959960938,24.6419589751709,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Palestine","ISR","Asia","Middle East & North Africa","1. High income: OECD","Israel"
"1506",186,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"French Polynesia","PYF","Oceania","East Asia & Pacific","2. High income: nonOECD","French Polynesia"
"1507",187,0.610963761806488,0.103528826633901,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Qatar","QAT","Asia","Middle East & North Africa","2. High income: nonOECD","Qatar"
"1508",188,NA,NA,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Reunion","FRA","Europe","Europe & Central Asia","1. High income: OECD","France"
"1509",189,15.5451507568359,0.718845394292537,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Romania","ROU","Europe","Europe & Central Asia","3. Upper middle income","Romania"
"1510",190,5.9552001953125,0.0145674328633394,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Russia","RUS","Europe","Europe & Central Asia","3. Upper middle income","Russian Federation"
"1511",191,840.060729980469,169.795261834425,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Rwanda","RWA","Africa","Sub-Saharan Africa","5. Low income","Rwanda"
"1512",192,72.3268661499023,0.379052630178803,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Saudi Arabia","SAU","Asia","Middle East & North Africa","2. High income: nonOECD","Saudi Arabia"
"1513",193,7.29958581924438,0.531524899964919,"global_sed_export_marine_mod_ESA_2020_compressed_md5_a988c0","Sediment Export","#08306b",2020,"Sudan","SDN","Africa","Sub-Saharan Africa","4. Lower middle income","Sudan"
